2023-04-12_14-38-16 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.13.Final
2023-04-12_14-38-16 [http-nio-8400-exec-4] INFO  c.c.a.service.JwtUserDetailsService - user successfully located
2023-04-12_14-38-16 [http-nio-8400-exec-8] INFO  c.c.a.service.JwtUserDetailsService - User found
2023-04-12_14-38-16 [http-nio-8400-exec-8] INFO  c.c.a.service.JwtUserDetailsService - user successfully located
2023-04-12_14-38-16 [http-nio-8400-exec-3] INFO  c.c.a.service.JwtUserDetailsService - User found
2023-04-12_14-38-16 [http-nio-8400-exec-3] INFO  c.c.a.service.JwtUserDetailsService - user successfully located
2023-04-12_14-38-16 [http-nio-8400-exec-6] INFO  c.c.a.service.JwtUserDetailsService - User found
2023-04-12_14-38-16 [http-nio-8400-exec-6] INFO  c.c.a.service.JwtUserDetailsService - user successfully located
2023-04-12_14-38-16 [http-nio-8400-exec-6] INFO  c.c.a.service.JwtUserDetailsService - User found
2023-04-12_14-38-16 [http-nio-8400-exec-6] INFO  c.c.a.service.JwtUserDetailsService - user successfully located
2023-04-12_14-38-16 [http-nio-8400-exec-7] INFO  c.c.a.service.JwtUserDetailsService - User found
2023-04-12_14-38-16 [http-nio-8400-exec-7] INFO  c.c.a.service.JwtUserDetailsService - user successfully located
